,Unnamed: 0,lat,lon,timestamp,amenity,name,tags,address
2906,10175,49.2801019,-123.1213535,2019-06-16T20:12:54.000-07:00,pub,dublin calling,"{'addr:housenumber': '900', 'addr:street': 'Granville St'}","900 Granville St, Vancouver, BC V6Z 1L2, Canada"
2907,10179,49.278685100000004,-123.09925770000001,2019-08-01T23:23:26.000-07:00,cafe,matchstick coffee roasters,"{'addr:housenumber': '213', 'website': 'https://www.matchstickyvr.com/', 'phone': '+1-604-336-0213', 'opening_hours': 'Mo-Su 07:00-21:00', 'addr:street': 'East Georgia Street', 'addr:postcode': 'V5T 2R6', 'addr:city': 'Vancouver'}","213 E Georgia St, Vancouver, BC V6A 4J7, Canada"
2908,10190,49.1025494,-122.6471192,2019-03-19T01:48:45.000-07:00,restaurant,poseidon greek restaurant,"{'addr:housenumber': '20795', 'website': 'https://poseidonrestaurant.ca/', 'addr:street': 'Fraser Highway', 'addr:city': 'Langley'}","20795 Fraser Hwy, Langley City, BC V3A 4G4, Canada"
2909,10194,49.2776328,-123.1310886,2018-06-15T23:57:16.000-07:00,cafe,gemini tea bar,"{'addr:housenumber': '1312', 'addr:street': 'Burrard Street'}","1330b Burrard St, Vancouver, BC V6Z 2B7, Canada"
2910,10201,49.2774536,-123.1313375,2019-09-04T07:14:53.000-07:00,fast_food,daikichi sushi,"{'cuisine': 'sushi', 'addr:housenumber': '1346', 'addr:street': 'Burrard Street'}","1346 Burrard St, Vancouver, BC V6Z 2B7, Canada"
2911,10202,49.277676,-123.1310303,2018-06-15T23:57:15.000-07:00,fast_food,pho,"{'addr:housenumber': '1310', 'addr:street': 'Burrard Street'}","1316 Burrard St, Vancouver, BC V6Z 2B7, Canada"
2912,10203,49.27773870000001,-123.1309321,2019-09-04T07:14:53.000-07:00,fast_food,sushi coen,"{'cuisine': 'sushi', 'addr:housenumber': '1306', 'addr:street': 'Burrard Street'}","1308 Burrard St, Vancouver, BC V6Z 2B7, Canada"
2913,10205,49.2796906,-123.1130707,2019-10-02T18:42:11.000-07:00,bar,ventura room,"{'addr:housenumber': '695', 'website': 'https://www.venturaroom.com', 'addr:street': 'Cambie Street', 'phone': '+1-604-620-5547', 'addr:postcode': 'V6B 2P1'}","695 Cambie St, Vancouver, BC V6B 0K9, Canada"
2914,10206,49.2769066,-123.11540490000002,2019-06-23T22:19:07.000-07:00,pub,red racer taphouse,"{'addr:housenumber': '871', 'website': 'https://www.redracertaphouse.com/', 'microbrewery': 'yes', 'phone': '+1-778-379-2489', 'opening_hours': 'Su-Th 11:00-23:00; Fr-Sa 11:00-01:00', 'cuisine': 'burger', 'addr:street': 'Beatty Street', 'addr:postcode': 'V6B 2M6', 'addr:city': 'Vancouver'}","871 Beatty St, Vancouver, BC V6B 2M6, Canada"
2915,10207,49.2770169,-123.11510759999999,2017-05-11T05:14:59.000-07:00,cafe,rocanini,"{'opening_hours': 'Mo-Fr 07:00-17:00; Sa-Su 08:00-15:00', 'addr:housenumber': '863', 'addr:street': 'Beatty Street'}","863 Beatty St, Vancouver, BC V6B 2M6, Canada"
2916,10209,49.28656420000001,-123.1228071,2016-04-22T17:34:13.000-07:00,restaurant,komi,{},"Suite 1540, Sun Life Plaza, Vancouver, BC V6E 4A6, Canada"
2917,10214,49.014937200000006,-123.0402101,2016-05-08T03:59:42.000-07:00,fast_food,centennial beach cafe,{},"Unnamed Road, Delta, BC V4L, Canada"
2918,10217,49.185723200000005,-122.80017120000001,2019-02-24T04:50:21.000-08:00,restaurant,jade valley,"{'cuisine': 'chinese', 'addr:housenumber': '10090', 'addr:street': '152 Street', 'level': '0'}","145-10090 152 St, Surrey, BC V3R 6N7, Canada"
2919,10218,49.1857184,-122.79987849999999,2019-09-25T06:01:08.000-07:00,restaurant,maguro,"{'cuisine': 'sushi', 'alt_name': 'Maguro Japanese Restaurant', 'cuisine:japanese': 'yes', 'phone': '+1-604-585-0054', 'level': '0'}","10090 152 St, Surrey, BC V3R 8X8, Canada"
2920,10219,49.185723100000004,-122.8000278,2019-02-24T04:50:22.000-08:00,restaurant,bubble waffle cafe,"{'cuisine': 'noodles', 'level': '0', 'amenity:cafe': 'yes'}","145-10090 152 St, Surrey, BC V3R 6N7, Canada"
2921,10222,49.209348600000006,-123.1167129,2019-09-13T13:56:58.000-07:00,fast_food,a&w,"{'addr:housenumber': '468', 'cuisine': 'burger', 'addr:street': 'SW Marine Drive', 'addr:postcode': 'V5X 0C4', 'takeaway': 'yes', 'addr:city': 'Vancouver'}","468 SW Marine Dr, Vancouver, BC V5X 0C4, Canada"
2922,10223,49.209262100000004,-123.11663159999999,2019-05-29T17:42:02.000-07:00,cafe,tim hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '487', 'level': '1', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Interurban Way', 'takeaway': 'yes', 'brand': 'Tim Hortons'}","487 Interurban Way, Vancouver, BC V6P 6T7, Canada"
2923,10242,49.2809094,-123.013428,2018-12-14T07:05:48.000-08:00,restaurant,the pear tree,{},"4120 BC-7A, Burnaby, BC V5C 2J4, Canada"
2924,10243,49.1980528,-122.978715,2019-08-30T02:49:27.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '150-7515', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}","7515 Market Crossing, Burnaby, BC V5J 3J4, Canada"
2925,10244,49.2765795,-122.79650149999999,2019-09-13T13:56:49.000-07:00,fast_food,a&w,"{'addr:housenumber': '2991', 'internet_access': 'yes', 'internet_access:fee': 'no', 'smoking': 'no', 'cuisine': 'burger', 'addr:street': 'Lougheed Highway', 'addr:city': 'Coquitlam'}","2991 Lougheed Hwy, Coquitlam, BC V3B 6J6, Canada"
2926,10245,49.2778963,-122.7936486,2019-04-07T19:33:26.000-07:00,restaurant,the keg,"{'brand:wikidata': 'Q7744066', 'cuisine': 'steak_house', 'brand': 'The Keg', 'brand:wikipedia': 'en:The Keg'}","3001 Anson Ave, Coquitlam, BC V3B 2H6, Canada"
2927,10246,49.2625653,-123.10127779999999,2020-06-15T16:20:22.000-07:00,cafe,rosemary rocksalt,"{'addr:housenumber': '2515', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}","2515 Main St, Vancouver, BC V5T 3E5, Canada"
2928,10247,49.2625064,-123.1012808,2020-06-15T16:20:22.000-07:00,restaurant,la taqueria pinche taco shop,"{'addr:housenumber': '2521', 'phone': '+1-604-227-5077', 'opening_hours': 'Su 12:00-21:00; Fr,Sa 11:00-22:30; Mo-Th 11:00-21:00', 'cuisine': 'mexican', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}","2517 Main St, Vancouver, BC V5T 3E5, Canada"
2929,10248,49.259913,-123.10131729999999,2019-10-29T23:13:39.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '2827', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Main Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}","Southbound Main St @ E 12 Ave, Vancouver, BC V5T 3G1, Canada"
2930,10252,49.257743100000006,-123.10140530000001,2014-06-26T06:44:18.000-07:00,fast_food,bellagio's gelato,"{'cuisine': 'ice_cream', 'addr:housenumber': '3075', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}","3075 Main St, Vancouver, BC V5T 3G6, Canada"
2931,10254,49.2576896,-123.1014017,2018-02-10T15:24:46.000-08:00,restaurant,pho goodness,"{'addr:housenumber': '3079', 'website': 'http://www.phogoodness.com', 'phone': '+1-604-620-7727', 'cuisine': 'vietnamese', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}","3079 Main St, Vancouver, BC V5T 3G6, Canada"
2932,10255,49.258084999999994,-123.10095009999999,2014-06-26T07:05:15.000-07:00,restaurant,canteen mitra,"{'cuisine': 'greek', 'addr:housenumber': '3034', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}","3034 Main St, Vancouver, BC V5T 3G5, Canada"
2933,10256,49.257968,-123.1009558,2019-09-13T13:56:49.000-07:00,restaurant,joe's grill,"{'addr:housenumber': '3048', 'website': 'http://www.joesgrill.ca/', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}","3048 Main St, Vancouver, BC V5T 3G5, Canada"
2934,10257,49.258117799999994,-123.10094939999999,2019-08-04T06:42:59.000-07:00,bar,uncle abe's,"{'addr:housenumber': '3032', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}","3034 Main St, Vancouver, BC V5T 3G5, Canada"
2935,10258,49.2562828,-123.1010148,2020-01-05T20:14:20.000-08:00,restaurant,don't argue,"{'addr:housenumber': '3240', 'phone': '+1-604-876-5408', 'opening_hours': 'Mo-Fr 15:00-23:00; Sa 15:00-23:00; Su 13:00-22:00', 'cuisine': 'pizza', 'addr:street': 'Main Street', 'addr:postcode': 'V5V 3M5', 'addr:city': 'Vancouver'}","3238 Main St, Vancouver, BC V5V 3M5, Canada"
2936,10259,49.2483723,-123.10127820000001,2017-11-05T20:45:27.000-08:00,fast_food,hawker's delight,"{'opening_hours': 'Mo-Sa 12:00-21:00', 'cuisine': 'asian', 'addr:housenumber': '4127', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}","4127 Main St, Vancouver, BC V5V 3P6, Canada"
2937,10260,49.2485116,-123.10128600000002,2020-02-25T19:28:04.000-08:00,restaurant,locus restaurant,{'name:en': 'Locus Restaurant'},"4121 Main St, Vancouver, BC V5V 3P6, Canada"
2938,10261,49.2451512,-123.10151280000001,2019-09-24T20:00:54.000-07:00,fast_food,mcdonald's,"{'brand:wikidata': 'Q38076', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'opening_hours': 'Fr,Sa 05:00-01:00+; Su-Th 05:00-24:00', 'cuisine': 'burger', 'name:en': ""McDonald's"", 'takeaway': 'yes', 'brand': ""McDonald's""}","4453 Main St, Vancouver, BC V5V 0A2, Canada"
2939,10263,49.2448143,-123.10108600000001,2020-02-03T00:34:17.000-08:00,restaurant,hood29,"{'addr:province': 'BC', 'addr:housenumber': '4470', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}","4470 Main St, Vancouver, BC V5V 3R3, Canada"
2940,10267,49.2801961,-123.0974652,2018-10-26T20:31:08.000-07:00,bar,the emerald,"{'opening_hours': 'Tu-Th 17:00-01:00; Fr-Sa 17:00-02:00', 'addr:housenumber': '555', 'website': 'http://emeraldsupperclub.com', 'addr:street': 'Gore Avenue', 'phone': '+1-778-788-6120'}","288 E Pender St, Vancouver, BC V6A 1T7, Canada"
2941,10272,49.27494779999999,-123.1217422,2019-11-24T03:22:59.000-08:00,restaurant,meet in yaletown,"{'diet:vegetarian': 'yes', 'addr:housenumber': '1165', 'website': 'http://www.meetonmain.com', 'phone': '+1-604-696-1165', 'opening_hours': 'Su-Th 11:00-23:00; Fr-Sa 11:00-01:00', 'addr:street': 'Mainland Street', 'diet:vegan': 'yes', 'addr:city': 'Vancouver'}","1165 Mainland St, Vancouver, BC V6B 5P2, Canada"
2942,10273,49.2787971,-123.12345819999999,2019-09-18T23:00:49.000-07:00,fast_food,a&w,"{'brand:wikidata': 'Q2818848', 'brand:wikipedia': 'en:A&W (Canada)', 'drive_through': 'no', 'opening_hours': '24/7', 'cuisine': 'burger', 'addr:street': 'Granville st', 'takeaway': 'yes', 'brand': 'A&W', 'addr:city': 'Vancouver'}","1028 Granville St, Vancouver, BC V6Z 1L5, Canada"
2943,10278,49.2630073,-123.0999351,2019-06-16T01:06:57.000-07:00,cafe,our town café,"{'opening_hours': 'Mo-Th 07:00-20:00; Fr 07:00-21:00; Sa 08:00-21:00; Su,PH 08:00-20:00', 'website': 'http://www.ourtowncafe.com/'}","86 Kingsway, Vancouver, BC V5T 3H9, Canada"
2944,10284,49.051908600000004,-122.3094419,2016-03-20T19:47:10.000-07:00,fast_food,mcdonald's drive-thru,"{'opening_hours': '24/7', 'cuisine': 'burger', 'website': 'http://www.mcdonalds.ca', 'drive_through': 'yes'}","2769 Yukon Crescent, Abbotsford, BC V2S 3B2, Canada"
2945,10288,49.0589538,-122.4922744,2020-01-15T21:07:58.000-08:00,restaurant,pizza hut,"{'brand:wikidata': 'Q191615', 'cuisine': 'pizza', 'brand': 'Pizza Hut', 'brand:wikipedia': 'en:Pizza Hut'}","26426 Fraser Hwy, Aldergrove, BC V4W 3E2, Canada"
2946,10289,49.0580042,-122.4919543,2019-09-25T14:48:42.000-07:00,restaurant,white spot,"{'brand:wikidata': 'Q7995414', 'cuisine': 'burger', 'brand': 'White Spot', 'brand:wikipedia': 'en:White Spot'}","3070 264 St, Aldergrove, BC V4W 3E1, Canada"
2947,10290,49.1876904,-122.84845630000001,2019-09-13T13:56:49.000-07:00,pub,central city brewing company,"{'wheelchair': 'yes', 'website': 'http://centralcitybrewing.com/brew-pubs/surrey/', 'microbrewery': 'yes', 'addr:postcode': 'V3T 5X3', 'addr:city': 'Surrey', 'addr:housenumber': '13450', 'phone': '+1-604-582-6620', 'smoking': 'no', 'opening_hours': 'Su-Th 11:00-24:00; Fr-Sa 11:00-01:00', 'addr:street': '102nd Avenue', 'wikipedia': 'en:Central City Brewing Company', 'wikidata': 'Q5060558'}","13450 102 Ave, Surrey, BC V3T 5X3, Canada"
2948,10291,49.280330600000006,-123.1308594,2019-06-15T00:59:43.000-07:00,fast_food,best bite donair,"{'addr:housenumber': '1091', 'addr:street': 'Davie Street', 'source': 'Bing'}","1091 Davie St, Vancouver, BC V6E 1M5, Canada"
2949,10293,49.2338606,-123.1399736,2019-09-13T13:56:49.000-07:00,restaurant,kyuzo japanese restaurant,"{'addr:housenumber': '5701', 'opening_hours': 'Mo-Su 11:00-24:00', 'cuisine': 'sushi', 'addr:street': 'Granville Street', 'addr:unit': '112', 'addr:city': 'Vancouver'}","5701 Suite #101, Granville St, Vancouver, BC V6M 4J7, Canada"
2950,10294,49.2859592,-123.11523629999999,2019-07-14T20:19:12.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}","429 Howe St, Vancouver, BC V6C 2X6, Canada"
2951,10295,49.284191,-123.11591680000001,2019-07-14T20:19:12.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'wheelchair': 'yes', 'addr:housenumber': '541', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': '24/7', 'cuisine': 'sandwich', 'addr:street': 'Granville Street', 'takeaway': 'yes', 'brand': 'Subway'}","545 Granville St, Vancouver, BC V6C 1X6, Canada"
2952,10296,49.2301689,-123.0040364,2018-04-22T05:38:38.000-07:00,restaurant,trattoria burnaby,"{'cuisine': 'italian', 'name:en': 'trattoria Burnaby'}","201-4501 Kingsway, Vancouver, BC V5H 0E5, Canada"
2953,10302,49.269088599999996,-123.1044784,2020-01-31T03:33:16.000-08:00,restaurant,manna sushi,"{'addr:housenumber': '6', 'website': 'http://menuone.ca/menu-manna-sushi', 'phone': '+1-604-563-0609', 'opening_hours': 'Mo-Fr 11:15-22:00, Sa 12:00-22:00, Su 16:00-21:30', 'cuisine': 'sushi', 'addr:street': 'East 2nd', 'addr:city': 'Vancouver'}","6 E 2nd Ave, Vancouver, BC V5T 1B1, Canada"
2954,10308,49.2218285,-122.9945494,2018-03-28T23:30:13.000-07:00,restaurant,preference,"{'delivery': 'yes', 'payment:credit_cards': 'yes', 'payment:cash': 'yes', 'cuisine': 'chinese', 'addr:postcode': 'V5J 1C4', 'takeaway': 'yes', 'addr:housenumber': '4854', 'phone': '+1-604-558-0995', 'opening_hours': '11:00-24:00', 'addr:street': 'Imperial Street', 'payment:debit_cards': 'yes', 'name:zh': '海面菜馆'}","4854 Imperial St, Burnaby, BC V5J 1C4, Canada"
2955,10321,49.2825244,-123.1144591,2019-12-09T03:35:49.000-08:00,restaurant,ramen gojiro,"{'opening_hours': 'Mo-Su 11:00-22:00', 'cuisine': 'ramen', 'addr:housenumber': '501', 'addr:street': 'Dunsmuir Street', 'addr:city': 'Vancouver'}","501 Dunsmuir St, Vancouver, BC V6B 1Y4, Canada"
2956,10341,49.2396475,-122.96739740000001,2012-08-12T04:28:53.000-07:00,fast_food,,{},"6501 Deer Lake Ave, Burnaby, BC V5G 3T6, Canada"
2957,10344,49.220347100000005,-122.60512709999999,2019-12-14T02:52:09.000-08:00,restaurant,maple sushi,"{'opening_hours': 'Mo, We-Su 11:30-21:30', 'cuisine': 'sushi', 'addr:housenumber': '22282', 'addr:street': 'Dewdney Trunk', 'phone': '+1 604-476-6631'}","22276 Dewdney Trunk Rd, Maple Ridge, BC V2X 3H9, Canada"
2958,10345,49.219784600000004,-122.6016034,2019-12-16T03:13:30.000-08:00,bar,silver valley,"{'opening_hours': 'Tu, We 14:00-21:00; Th 14:00-22:00; Fr 14:00-23:00; Sa 11:00-23:00; Su 12:00-20:00', 'website': 'https://silvervalleybrewing.com/', 'shop': 'alcohol', 'outdoor_seating': 'no', 'phone': '+1-604-380-1222'}","11958 224 St, Maple Ridge, BC V2X 6B3, Canada"
2959,10349,49.0562744,-122.8005676,2019-12-14T15:15:46.000-08:00,fast_food,subway,"{'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}","104 Cranley Dr, Surrey, BC V4P 3N7, Canada"
2960,10350,49.0557436,-122.80067790000001,2019-12-14T15:15:46.000-08:00,fast_food,panago,"{'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Panago'}","2928 152 St, Surrey, BC V4A 4N5, Canada"
2961,10353,49.219776200000005,-122.6018575,2019-12-15T01:28:58.000-08:00,fast_food,taco fan,"{'cuisine': 'mexican', 'addr:housenumber': '11955', 'addr:street': '224 Street'}","11965 224 St, Maple Ridge, BC V2X 6B4, Canada"
2962,10354,49.1185646,-122.6782226,2019-12-16T03:22:00.000-08:00,bar,camp beer,"{'addr:housenumber': '19664', 'website': 'https://www.campbeer.ca/', 'shop': 'alcohol', 'addr:street': '64 Avenue', 'addr:unit': '110'}","19664 64 Ave, Langley City, BC V2Y 1H3, Canada"
2963,10355,49.1051981,-122.65240370000001,2019-12-16T03:22:00.000-08:00,bar,farm country tasting room,"{'addr:housenumber': '20555', 'website': 'https://farmcountrybrewing.com/', 'opening_hours': 'Mo-We, Su 12:00-20:00; Th-Sa 12:00-23:00', 'outdoor_seating': 'no', 'addr:street': '56 Avenue', 'addr:unit': '5', 'email': 'beer@farmcountrybrewing.com'}","6-20555 56 Ave, Langley City, BC V3A 3Y9, Canada"
2964,10365,49.2207369,-122.5911689,2019-12-16T03:13:30.000-08:00,bar,maple meadows tasting room,"{'addr:housenumber': '22775', 'website': 'https://mmbrewing.ca/', 'shop': 'alcohol', 'phone': '+1-604-479-0999', 'opening_hours': 'Mo, Tu 15:00-19:00; We 15:00-20:00; Th 15:00-21:00; Fr, Sa 12:00-21:00; Su 12:00-18:00', 'outdoor_seating': 'no', 'addr:street': 'Dewdney Trunk Road'}","22775 Dewdney Trunk Rd, Maple Ridge, BC V2X 3K4, Canada"
2965,10366,49.21997879999999,-122.589564,2019-12-16T03:13:30.000-08:00,bar,ridge brewing,"{'addr:housenumber': '22826', 'website': 'http://ridgebrewing.com', 'shop': 'alcohol', 'opening_hours': 'Mo-We 14:00-19:00; Th 12:00-20:00; Fr 12:00-22:00; Sa 11:30-22:00; Su 12:00-18:00', 'outdoor_seating': 'no', 'addr:street': 'Dewdney Trunk Road', 'addr:unit': '2'}","22826 Dewdney Trunk Rd, Maple Ridge, BC V2X 7Y3, Canada"
2966,10372,49.2751643,-123.1127469,2019-07-17T18:32:17.000-07:00,restaurant,honey salt,"{'wheelchair': 'yes', 'addr:housenumber': '39', 'website': 'https://www.parqvancouver.com/restaurants/honey-salt/', 'phone': '+1-778-370-8200', 'smoking': 'no', 'opening_hours': 'Mo-Fr 06:30-22:00; Sa-Su 06:00-22:30', 'outdoor_seating': 'yes', 'addr:street': 'Smithe Street'}","780 Pacific Blvd, Vancouver, BC V6B 5E7, Canada"
2967,10373,49.12679910000001,-122.62353049999999,2020-01-18T05:18:56.000-08:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}","Northbound Glover Rd @ 216 St, Langley Twp, BC V2Y 2P9, Canada"
2968,10375,49.224188299999994,-123.1019459,2019-07-17T21:24:14.000-07:00,cafe,weeds,"{'website': 'https://weedsgg.ca/locations/vancouver-main-street-115', 'payment:credit_cards': 'yes', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'description': 'Premiere cannabis dispensary in Vancouver-Sunset. WEEDS offers a top shelf selection of cannabis flower, concentrates and edibles.', 'addr:postcode': 'V6J 3G6', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'addr:housenumber': '6657', 'phone': '+1-604-336-7420', 'opening_hours': 'Mo-Fr 09:00-22:00, Sa-Su 10:00-22:00', 'addr:street': 'Main Street', 'payment:debit_cards': 'yes', 'email': 'info@weedsgg.ca'}","6649 Main St, Vancouver, BC V5X 3H3, Canada"
2969,10381,49.104234000000005,-122.656332,2019-05-02T07:27:43.000-07:00,restaurant,annora restaurant,{},"5572 204 St, Langley City, BC V3A 1Z5, Canada"
2970,10382,49.1044759,-122.65602009999999,2019-05-02T07:27:43.000-07:00,fast_food,donair hut,{},"20420 Fraser Hwy, Langley City, BC V3A 4G3, Canada"
2971,10383,49.1042906,-122.6563311,2019-05-02T07:27:43.000-07:00,restaurant,sushi tamaru,{'cuisine': 'sushi'},"5576 204 St, Langley City, BC V3A 1Z5, Canada"
2972,10384,49.1044394,-122.6562645,2019-05-02T07:27:44.000-07:00,restaurant,old yale bistro,{},"20410 Fraser Hwy, Langley City, BC V3A 4G2, Canada"
2973,10386,49.3251311,-123.12423729999999,2019-05-02T13:27:50.000-07:00,restaurant,pho japolo,{},"2070 Marine Dr, North Vancouver, BC V7P 1V7, Canada"
2974,10421,49.26564129999999,-123.1005753,2020-06-23T20:34:21.000-07:00,ice_cream,cartem donuts,"{'opening_hours': 'Mo-Fr 07:00-22:00; Sa 09:00-22:00; Su 09:00-20:00', 'description': 'Serves donuts, ice cream, Elysain coffee and tea', 'addr:housenumber': '2190', 'addr:street': 'Main Street'}","2125 Main St, Vancouver, BC V5T 3C6, Canada"
2975,10426,49.2139765,-122.92157150000001,2012-04-11T05:26:45.000-07:00,restaurant,,{'cuisine': 'sushi'},"620 6th St, New Westminster, BC V3L 3C4, Canada"
2976,10427,49.21270870000001,-122.9199963,2012-04-11T05:48:42.000-07:00,cafe,amelia cafe,"{'note': ""Not to be confused with Amelia's"", 'cuisine': 'breakfast'}","Southbound 6th St @ 6th Ave, New Westminster, BC V3L 3B5, Canada"
2977,10428,49.208793799999995,-122.91508540000001,2012-04-11T05:48:43.000-07:00,fast_food,ultimate pizza,{'cuisine': 'pizza'},"306 6th St, New Westminster, BC V3L 0C9, Canada"
2978,10431,49.212822499999994,-122.92014240000002,2018-10-26T20:30:04.000-07:00,restaurant,sushi tang,"{'phone': '+1-604-521-8555', 'cuisine': 'sushi'}","544 6th St, New Westminster, BC V3L 3B5, Canada"
2979,10433,49.2007348,-122.98122020000001,2020-01-09T06:08:58.000-08:00,fast_food,mcdonald's,"{'brand:wikidata': 'Q38076', 'addr:housenumber': '7360', 'website': 'http://www.mcdonalds.ca/', 'phone': '+1-604-453-5530', 'brand:wikipedia': ""en:McDonald's"", 'drive_through': 'yes', 'opening_hours': '24/7', 'cuisine': 'burger', 'addr:street': 'Market Crossing', 'takeaway': 'yes', 'brand': ""McDonald's""}","7362 Market Crossing, Burnaby, BC V5J 5C8, Canada"
2980,10436,49.2106257,-123.0923821,2018-12-14T07:50:07.000-08:00,restaurant,neptune chinese kitchen,"{'delivery': 'yes', 'cuisine': 'chinese', 'addr:housenumber': '620', 'addr:street': 'Southeast Marine Drive'}","642 SE Marine Dr, Vancouver, BC V5X 2T4, Canada"
2981,10445,49.2129995,-122.92110090000001,2019-07-02T01:10:30.000-07:00,restaurant,white spot,"{'brand:wikidata': 'Q7995414', 'internet_access': 'wlan', 'phone': '+1-604-522-4800', 'level': '1', 'brand:wikipedia': 'en:White Spot', 'opening_hours': 'Su-Th 08:00-22:00; Fr-Sa 08:00-22:30', 'cuisine': 'burger', 'addr:postcode': 'V3L 3C2', 'brand': 'White Spot'}","Westbound 6th Ave @ 6th St, New Westminster, BC V3L 3C2, Canada"
2982,10446,49.212175200000004,-122.92185049999999,2018-10-26T20:30:04.000-07:00,restaurant,hi dozo sushi,"{'cuisine': 'japanese', 'addr:housenumber': '702', 'addr:street': 'Sixth Avenue', 'phone': '+1-604-519-0099', 'addr:city': 'New Westminster'}","702 6th Ave, New Westminster, BC V3M 2B3, Canada"
2983,10447,49.2121193,-122.9234503,2019-07-10T04:41:29.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'website': 'https://www.starbucks.ca/', 'level': '-2', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}","201-615 8th St, New Westminster, BC V3M 3S3, Canada"
2984,10450,49.1777093,-123.12537749999998,2017-08-17T19:21:37.000-07:00,restaurant,dragon group seafood restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '4751', 'addr:street': 'Garden City Road', 'smoking': 'no', 'addr:city': 'Richmond'}","150-4751 Garden City Rd, Richmond, BC V6X 3M7, Canada"
2985,10451,49.1774901,-123.1292862,2019-07-16T20:42:42.000-07:00,restaurant,phở hòa,"{'brand:wikidata': 'Q55629932', 'name:vi': 'Phở Hòa', 'alt_name': 'Phở Hoà', 'alt_name:en': 'Pho Hoa', 'brand:wikipedia': 'en:Phở Hòa', 'cuisine': 'vietnamese;noodle', 'alt_name:vi': 'Phở Hoà', 'brand': 'Phở Hòa'}","8500 Alexandra Rd, Richmond, BC V6X 3L4, Canada"
2986,10452,49.1774963,-123.13007720000002,2017-07-19T23:02:01.000-07:00,restaurant,the true's tea,{},"165 Alderbridge Way, Richmond, BC V6X 3L4, Canada"
2987,10453,49.1780903,-123.13598459999999,2019-09-13T13:56:49.000-07:00,restaurant,chinese sauerkraut fish,"{'addr:housenumber': '4940', 'addr:street': 'Number 3 Road', 'addr:postcode': 'V6X 3A5', 'addr:city': 'Richmond'}","101-4940 Number 3 Rd, Richmond, BC V6X 3A5, Canada"
2988,10455,49.2058672,-123.0426538,2017-10-19T13:32:49.000-07:00,restaurant,romers burger bar,"{'addr:housenumber': '8683', 'addr:street': 'Kerr Street'}","8683 Kerr St, Vancouver, BC V5S 3E4, Canada"
2989,10463,49.0659257,-122.3794337,2019-03-20T00:13:40.000-07:00,restaurant,zaika tastes of india,"{'level': '0', 'addr:unit': '105'}","205 Blueridge Dr, Abbotsford, BC V2T 0B1, Canada"
2990,10464,49.0659286,-122.37765459999999,2019-02-21T02:01:19.000-08:00,fast_food,super star veggie pizza,"{'opening_hours': 'Su-Th 16:00-22:00; Fr,Sa 16:00-23:00', 'cuisine': 'pizza', 'phone': '+1-604-746-3000', 'level': '0', 'addr:unit': '101'}","30537 Crestview Ave, Abbotsford, BC V2T 6T5, Canada"
